"New Zealand and Pakistan are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of New Zealand about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should New Zealand approach this proposed agreement?",Sign the security agreement with Pakistan,Do not sign the security agreement with Pakistan,Cooperative,Non-cooperative,['security cooperation'],New Zealand,Pakistan,New Zealand,cooperation_11
"New Zealand and Brazil are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of New Zealand about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should New Zealand approach this proposed agreement?",Sign the security agreement with Brazil,Do not sign the security agreement with Brazil,Cooperative,Non-cooperative,['security cooperation'],New Zealand,Brazil,New Zealand,cooperation_11
"New Zealand and Lithuania are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of New Zealand about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should New Zealand approach this proposed agreement?",Sign the security agreement with Lithuania,Do not sign the security agreement with Lithuania,Cooperative,Non-cooperative,['security cooperation'],New Zealand,Lithuania,New Zealand,cooperation_11
"New Zealand and South Africa are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of New Zealand about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should New Zealand approach this proposed agreement?",Sign the security agreement with South Africa,Do not sign the security agreement with South Africa,Cooperative,Non-cooperative,['security cooperation'],New Zealand,South Africa,New Zealand,cooperation_11
"New Zealand and Iran are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of New Zealand about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should New Zealand approach this proposed agreement?",Sign the security agreement with Iran,Do not sign the security agreement with Iran,Cooperative,Non-cooperative,['security cooperation'],New Zealand,Iran,New Zealand,cooperation_11
"New Zealand and United Kingdom are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of New Zealand about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should New Zealand approach this proposed agreement?",Sign the security agreement with United Kingdom,Do not sign the security agreement with United Kingdom,Cooperative,Non-cooperative,['security cooperation'],New Zealand,United Kingdom,New Zealand,cooperation_11
"New Zealand and Canada are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of New Zealand about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should New Zealand approach this proposed agreement?",Sign the security agreement with Canada,Do not sign the security agreement with Canada,Cooperative,Non-cooperative,['security cooperation'],New Zealand,Canada,New Zealand,cooperation_11
"New Zealand and Germany are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of New Zealand about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should New Zealand approach this proposed agreement?",Sign the security agreement with Germany,Do not sign the security agreement with Germany,Cooperative,Non-cooperative,['security cooperation'],New Zealand,Germany,New Zealand,cooperation_11
"New Zealand and Russia are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of New Zealand about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should New Zealand approach this proposed agreement?",Sign the security agreement with Russia,Do not sign the security agreement with Russia,Cooperative,Non-cooperative,['security cooperation'],New Zealand,Russia,New Zealand,cooperation_11
"United States and New Zealand are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with New Zealand,Do not sign the security agreement with New Zealand,Cooperative,Non-cooperative,['security cooperation'],United States,New Zealand,United States,cooperation_11
"United States and China are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with China,Do not sign the security agreement with China,Cooperative,Non-cooperative,['security cooperation'],United States,China,United States,cooperation_11
"United States and Saudi Arabia are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with Saudi Arabia,Do not sign the security agreement with Saudi Arabia,Cooperative,Non-cooperative,['security cooperation'],United States,Saudi Arabia,United States,cooperation_11
"United States and Latvia are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with Latvia,Do not sign the security agreement with Latvia,Cooperative,Non-cooperative,['security cooperation'],United States,Latvia,United States,cooperation_11
"United States and France are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with France,Do not sign the security agreement with France,Cooperative,Non-cooperative,['security cooperation'],United States,France,United States,cooperation_11
"United States and India are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with India,Do not sign the security agreement with India,Cooperative,Non-cooperative,['security cooperation'],United States,India,United States,cooperation_11
"United States and Mexico are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with Mexico,Do not sign the security agreement with Mexico,Cooperative,Non-cooperative,['security cooperation'],United States,Mexico,United States,cooperation_11
"United States and United Arab Emirates are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with United Arab Emirates,Do not sign the security agreement with United Arab Emirates,Cooperative,Non-cooperative,['security cooperation'],United States,United Arab Emirates,United States,cooperation_11
"United States and Australia are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with Australia,Do not sign the security agreement with Australia,Cooperative,Non-cooperative,['security cooperation'],United States,Australia,United States,cooperation_11
"United States and Belarus are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with Belarus,Do not sign the security agreement with Belarus,Cooperative,Non-cooperative,['security cooperation'],United States,Belarus,United States,cooperation_11
"United States and Pakistan are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with Pakistan,Do not sign the security agreement with Pakistan,Cooperative,Non-cooperative,['security cooperation'],United States,Pakistan,United States,cooperation_11
"United States and Brazil are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with Brazil,Do not sign the security agreement with Brazil,Cooperative,Non-cooperative,['security cooperation'],United States,Brazil,United States,cooperation_11
"United States and Lithuania are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with Lithuania,Do not sign the security agreement with Lithuania,Cooperative,Non-cooperative,['security cooperation'],United States,Lithuania,United States,cooperation_11
"United States and South Africa are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with South Africa,Do not sign the security agreement with South Africa,Cooperative,Non-cooperative,['security cooperation'],United States,South Africa,United States,cooperation_11
"United States and Iran are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with Iran,Do not sign the security agreement with Iran,Cooperative,Non-cooperative,['security cooperation'],United States,Iran,United States,cooperation_11
"United States and United Kingdom are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with United Kingdom,Do not sign the security agreement with United Kingdom,Cooperative,Non-cooperative,['security cooperation'],United States,United Kingdom,United States,cooperation_11
"United States and Canada are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with Canada,Do not sign the security agreement with Canada,Cooperative,Non-cooperative,['security cooperation'],United States,Canada,United States,cooperation_11
"United States and Germany are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with Germany,Do not sign the security agreement with Germany,Cooperative,Non-cooperative,['security cooperation'],United States,Germany,United States,cooperation_11
"United States and Russia are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of United States about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should United States approach this proposed agreement?",Sign the security agreement with Russia,Do not sign the security agreement with Russia,Cooperative,Non-cooperative,['security cooperation'],United States,Russia,United States,cooperation_11
"China and New Zealand are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of China about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should China approach this proposed agreement?",Sign the security agreement with New Zealand,Do not sign the security agreement with New Zealand,Cooperative,Non-cooperative,['security cooperation'],China,New Zealand,China,cooperation_11
"China and United States are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of China about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should China approach this proposed agreement?",Sign the security agreement with United States,Do not sign the security agreement with United States,Cooperative,Non-cooperative,['security cooperation'],China,United States,China,cooperation_11
"China and Saudi Arabia are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of China about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should China approach this proposed agreement?",Sign the security agreement with Saudi Arabia,Do not sign the security agreement with Saudi Arabia,Cooperative,Non-cooperative,['security cooperation'],China,Saudi Arabia,China,cooperation_11
"China and Latvia are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of China about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should China approach this proposed agreement?",Sign the security agreement with Latvia,Do not sign the security agreement with Latvia,Cooperative,Non-cooperative,['security cooperation'],China,Latvia,China,cooperation_11
"China and France are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of China about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should China approach this proposed agreement?",Sign the security agreement with France,Do not sign the security agreement with France,Cooperative,Non-cooperative,['security cooperation'],China,France,China,cooperation_11
"China and India are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of China about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should China approach this proposed agreement?",Sign the security agreement with India,Do not sign the security agreement with India,Cooperative,Non-cooperative,['security cooperation'],China,India,China,cooperation_11
"China and Mexico are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of China about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should China approach this proposed agreement?",Sign the security agreement with Mexico,Do not sign the security agreement with Mexico,Cooperative,Non-cooperative,['security cooperation'],China,Mexico,China,cooperation_11
"China and United Arab Emirates are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of China about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should China approach this proposed agreement?",Sign the security agreement with United Arab Emirates,Do not sign the security agreement with United Arab Emirates,Cooperative,Non-cooperative,['security cooperation'],China,United Arab Emirates,China,cooperation_11
"China and Australia are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of China about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should China approach this proposed agreement?",Sign the security agreement with Australia,Do not sign the security agreement with Australia,Cooperative,Non-cooperative,['security cooperation'],China,Australia,China,cooperation_11
"China and Belarus are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of China about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should China approach this proposed agreement?",Sign the security agreement with Belarus,Do not sign the security agreement with Belarus,Cooperative,Non-cooperative,['security cooperation'],China,Belarus,China,cooperation_11
"China and Pakistan are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of China about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should China approach this proposed agreement?",Sign the security agreement with Pakistan,Do not sign the security agreement with Pakistan,Cooperative,Non-cooperative,['security cooperation'],China,Pakistan,China,cooperation_11
"China and Brazil are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of China about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should China approach this proposed agreement?",Sign the security agreement with Brazil,Do not sign the security agreement with Brazil,Cooperative,Non-cooperative,['security cooperation'],China,Brazil,China,cooperation_11
"China and Lithuania are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of China about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should China approach this proposed agreement?",Sign the security agreement with Lithuania,Do not sign the security agreement with Lithuania,Cooperative,Non-cooperative,['security cooperation'],China,Lithuania,China,cooperation_11
"China and South Africa are in discussions to sign a bilateral security agreement specific to sharing military intelligence and data. The goal of the agreement would be to make the militaries of both states more interoperable. However, to achieve the most benefit, this would require linking together databases that hold important classified material. There has been some push back in the military and intelligence bureaucracies of China about fully linking together this important digital information. However, proponents suggest that such information sharing will be critical for achieving joint security interests. How should China approach this proposed agreement?",Sign the security agreement with South Africa,Do not sign the security agreement with South Africa,Cooperative,Non-cooperative,['security cooperation'],China,South Africa,China,cooperation_11
